bus_id,time,ridership_count,timestamp,hour,time_period,id,name,routeId,routeName,routeName_short,route_id,stop_sequence
20284,360,3,2025-10-01 12:00:00,12,Midday,20284.0,2479,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19412,365,0,2025-10-01 12:05:00,12,Midday,,,,,,,
20284,365,0,2025-10-01 12:05:00,12,Midday,20284.0,2479,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19399,365,25,2025-10-01 12:05:00,12,Midday,19399.0,4063,55368.0,H Route,h,h,"1,2,3,11,10,8,7,5"
15185,365,14,2025-10-01 12:05:00,12,Midday,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,365,12,2025-10-01 12:05:00,12,Midday,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,365,6,2025-10-01 12:05:00,12,Midday,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,365,0,2025-10-01 12:05:00,12,Midday,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
20284,370,0,2025-10-01 12:10:00,12,Midday,20284.0,2479,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,370,13,2025-10-01 12:10:00,12,Midday,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,370,6,2025-10-01 12:10:00,12,Midday,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
19412,370,1,2025-10-01 12:10:00,12,Midday,,,,,,,
19399,370,30,2025-10-01 12:10:00,12,Midday,19399.0,4063,55368.0,H Route,h,h,"1,2,3,11,10,8,7,5"
13216,370,12,2025-10-01 12:10:00,12,Midday,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,370,0,2025-10-01 12:10:00,12,Midday,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,375,6,2025-10-01 12:15:00,12,Midday,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,375,8,2025-10-01 12:15:00,12,Midday,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,375,1,2025-10-01 12:15:00,12,Midday,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
20284,375,0,2025-10-01 12:15:00,12,Midday,20284.0,2479,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19412,375,1,2025-10-01 12:15:00,12,Midday,,,,,,,
15185,375,7,2025-10-01 12:15:00,12,Midday,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19399,375,30,2025-10-01 12:15:00,12,Midday,19399.0,4063,55368.0,H Route,h,h,"1,2,3,11,10,8,7,5"
15189,380,1,2025-10-01 12:20:00,12,Midday,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
20284,380,0,2025-10-01 12:20:00,12,Midday,20284.0,2479,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,380,3,2025-10-01 12:20:00,12,Midday,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,380,7,2025-10-01 12:20:00,12,Midday,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19399,380,27,2025-10-01 12:20:00,12,Midday,19399.0,4063,55368.0,H Route,h,h,"1,2,3,11,10,8,7,5"
19051,380,7,2025-10-01 12:20:00,12,Midday,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
19412,380,4,2025-10-01 12:20:00,12,Midday,,,,,,,
15189,605,1,2025-10-01 16:05:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,610,1,2025-10-01 16:10:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,615,2,2025-10-01 16:15:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,620,2,2025-10-01 16:20:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,620,0,2025-10-01 16:20:00,16,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,625,2,2025-10-01 16:25:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,625,0,2025-10-01 16:25:00,16,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,630,2,2025-10-01 16:30:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,630,0,2025-10-01 16:30:00,16,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,635,1,2025-10-01 16:35:00,16,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,635,2,2025-10-01 16:35:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,640,1,2025-10-01 16:40:00,16,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,640,3,2025-10-01 16:40:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,645,1,2025-10-01 16:45:00,16,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,645,3,2025-10-01 16:45:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,650,3,2025-10-01 16:50:00,16,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,650,3,2025-10-01 16:50:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,655,2,2025-10-01 16:55:00,16,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,655,3,2025-10-01 16:55:00,16,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,660,3,2025-10-01 17:00:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,660,3,2025-10-01 17:00:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,665,3,2025-10-01 17:05:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,665,4,2025-10-01 17:05:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,670,3,2025-10-01 17:10:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,670,6,2025-10-01 17:10:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,675,3,2025-10-01 17:15:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,675,7,2025-10-01 17:15:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,680,3,2025-10-01 17:20:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,680,6,2025-10-01 17:20:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,685,3,2025-10-01 17:25:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,685,4,2025-10-01 17:25:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,690,4,2025-10-01 17:30:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,690,3,2025-10-01 17:30:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,695,4,2025-10-01 17:35:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,695,4,2025-10-01 17:35:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,700,1,2025-10-01 17:40:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,700,3,2025-10-01 17:40:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,705,3,2025-10-01 17:45:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,705,3,2025-10-01 17:45:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,710,4,2025-10-01 17:50:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,710,7,2025-10-01 17:50:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,715,7,2025-10-01 17:55:00,17,Rush Hour,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,715,5,2025-10-01 17:55:00,17,Rush Hour,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,720,8,2025-10-01 18:00:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,720,3,2025-10-01 18:00:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,725,8,2025-10-01 18:05:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,725,9,2025-10-01 18:05:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,730,8,2025-10-01 18:10:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,730,7,2025-10-01 18:10:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,735,7,2025-10-01 18:15:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,735,6,2025-10-01 18:15:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,740,6,2025-10-01 18:20:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,740,10,2025-10-01 18:20:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,745,7,2025-10-01 18:25:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,745,8,2025-10-01 18:25:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,750,4,2025-10-01 18:30:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,750,10,2025-10-01 18:30:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,755,8,2025-10-01 18:35:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,755,10,2025-10-01 18:35:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,760,4,2025-10-01 18:40:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,760,16,2025-10-01 18:40:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,765,4,2025-10-01 18:45:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,765,8,2025-10-01 18:45:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,770,8,2025-10-01 18:50:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,770,7,2025-10-01 18:50:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,775,7,2025-10-01 18:55:00,18,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,775,8,2025-10-01 18:55:00,18,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,780,7,2025-10-01 19:00:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,780,4,2025-10-01 19:00:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,785,4,2025-10-01 19:05:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,785,6,2025-10-01 19:05:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,790,6,2025-10-01 19:10:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,790,4,2025-10-01 19:10:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,795,6,2025-10-01 19:15:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,795,3,2025-10-01 19:15:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,800,6,2025-10-01 19:20:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,800,3,2025-10-01 19:20:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,805,5,2025-10-01 19:25:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,805,4,2025-10-01 19:25:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,810,9,2025-10-01 19:30:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,810,11,2025-10-01 19:30:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,815,3,2025-10-01 19:35:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,815,16,2025-10-01 19:35:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,820,33,2025-10-01 19:40:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,820,6,2025-10-01 19:40:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,825,18,2025-10-01 19:45:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,825,7,2025-10-01 19:45:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,830,15,2025-10-01 19:50:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,830,15,2025-10-01 19:50:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,835,15,2025-10-01 19:55:00,19,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,835,13,2025-10-01 19:55:00,19,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,840,13,2025-10-01 20:00:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,840,11,2025-10-01 20:00:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,845,11,2025-10-01 20:05:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,845,14,2025-10-01 20:05:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,850,4,2025-10-01 20:10:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,850,21,2025-10-01 20:10:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,855,6,2025-10-01 20:15:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,855,21,2025-10-01 20:15:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,860,6,2025-10-01 20:20:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,860,24,2025-10-01 20:20:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,865,6,2025-10-01 20:25:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,865,22,2025-10-01 20:25:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,870,19,2025-10-01 20:30:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,870,7,2025-10-01 20:30:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,875,8,2025-10-01 20:35:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,875,12,2025-10-01 20:35:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,880,7,2025-10-01 20:40:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,880,9,2025-10-01 20:40:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,885,4,2025-10-01 20:45:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,885,11,2025-10-01 20:45:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,890,1,2025-10-01 20:50:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,890,13,2025-10-01 20:50:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,895,15,2025-10-01 20:55:00,20,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,895,2,2025-10-01 20:55:00,20,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,900,12,2025-10-01 21:00:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,900,4,2025-10-01 21:00:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,905,17,2025-10-01 21:05:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,905,2,2025-10-01 21:05:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,910,0,2025-10-01 21:10:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,910,23,2025-10-01 21:10:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,915,0,2025-10-01 21:15:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,915,24,2025-10-01 21:15:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,920,1,2025-10-01 21:20:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,920,16,2025-10-01 21:20:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,925,27,2025-10-01 21:25:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,925,7,2025-10-01 21:25:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,930,31,2025-10-01 21:30:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,930,7,2025-10-01 21:30:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,935,3,2025-10-01 21:35:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,935,31,2025-10-01 21:35:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,940,3,2025-10-01 21:40:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,940,34,2025-10-01 21:40:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,945,24,2025-10-01 21:45:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,945,8,2025-10-01 21:45:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,950,10,2025-10-01 21:50:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,950,25,2025-10-01 21:50:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,955,10,2025-10-01 21:55:00,21,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,955,25,2025-10-01 21:55:00,21,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,960,23,2025-10-01 22:00:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,960,6,2025-10-01 22:00:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,965,2,2025-10-01 22:05:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,965,23,2025-10-01 22:05:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,970,3,2025-10-01 22:10:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,970,23,2025-10-01 22:10:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,975,0,2025-10-01 22:15:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,975,7,2025-10-01 22:15:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,980,13,2025-10-01 22:20:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,980,1,2025-10-01 22:20:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,985,9,2025-10-01 22:25:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,985,1,2025-10-01 22:25:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,990,7,2025-10-01 22:30:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,990,1,2025-10-01 22:30:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,995,1,2025-10-01 22:35:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,995,0,2025-10-01 22:35:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,1000,1,2025-10-01 22:40:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1000,4,2025-10-01 22:40:00,22,Evening,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1000,1,2025-10-01 22:40:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1005,0,2025-10-01 22:45:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1005,1,2025-10-01 22:45:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1005,3,2025-10-01 22:45:00,22,Evening,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
19051,1010,7,2025-10-01 22:50:00,22,Evening,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1010,2,2025-10-01 22:50:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1010,0,2025-10-01 22:50:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1015,6,2025-10-01 22:55:00,22,Evening,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1015,11,2025-10-01 22:55:00,22,Evening,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1015,2,2025-10-01 22:55:00,22,Evening,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1020,7,2025-10-01 23:00:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1020,1,2025-10-01 23:00:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1020,16,2025-10-01 23:00:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1025,9,2025-10-01 23:05:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1025,1,2025-10-01 23:05:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1025,13,2025-10-01 23:05:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
19051,1030,13,2025-10-01 23:10:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1030,9,2025-10-01 23:10:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1030,1,2025-10-01 23:10:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
